year,utility_id,utility_name,sched4part,service_type,data_type,state_code,ownership,residential_revenues,residential_sales,residential_consumers
2007,19107,Tractebel Energy Services Inc,B,Energy,O,NJ,Retail Power Marketer,0.00,0.00,0.00
2007,19107,Tractebel Energy Services Inc,B,Energy,O,NY,Retail Power Marketer,0.00,0.00,0.00
2007,19107,Tractebel Energy Services Inc,B,Energy,O,PA,Retail Power Marketer,0.00,0.00,0.00
2007,19107,Tractebel Energy Services Inc,D,Bundle,O,TX,Retail Power Marketer,0.00,0.00,0.00
2007,19108,Tideland Electric Member Corp,A,Bundle,O,NC,Cooperative,28478.00,225892.00,19506.00
2007,19114,Village of Trempealeau,A,Bundle,O,WI,Municipal,735.00,7917.00,981.00
2007,19119,TransCanada Power Mktg Ltd,B,Energy,O,CT,Retail Power Marketer,0.00,0.00,0.00
2007,19119,TransCanada Power Mktg Ltd,B,Energy,O,MA,Retail Power Marketer,0.00,0.00,0.00
2007,19119,TransCanada Power Mktg Ltd,B,Energy,O,ME,Retail Power Marketer,0.00,0.00,0.00
2007,19119,TransCanada Power Mktg Ltd,B,Energy,O,NH,Retail Power Marketer,0.00,0.00,0.00
2007,19119,TransCanada Power Mktg Ltd,B,Energy,O,RI,Retail Power Marketer,0.00,0.00,0.00
2007,19125,City of Traverse City,A,Bundle,O,MI,Municipal,4757.00,52327.00,8267.00
2007,19126,TriEagle Energy LLC,D,Bundle,O,TX,Retail Power Marketer,13.00,92.00,13.00
2007,19131,Trinity Public Utilities Dist,A,Bundle,O,CA,Political Subdivision,4121.00,54194.00,5877.00
2007,19149,City of Trenton,A,Bundle,O,TN,Municipal,2209.00,27319.00,1977.00
2007,19150,Trenton Municipal Utilities,A,Bundle,O,MO,Municipal,3122.00,32027.00,2642.00
2007,19154,Tri-State Electric Member Corp,A,Bundle,O,GA,Cooperative,12087.00,129834.00,10901.00
2007,19154,Tri-State Electric Member Corp,A,Bundle,O,NC,Cooperative,1169.00,11996.00,1244.00
2007,19154,Tri-State Electric Member Corp,A,Bundle,O,TN,Cooperative,3190.00,34766.00,2710.00
2007,19156,Powder River Energy Corp,A,Bundle,O,MT,Cooperative,27.00,434.00,41.00
2007,19156,Powder River Energy Corp,A,Bundle,O,WY,Cooperative,10894.00,188545.00,13740.00
2007,19157,Tri-County Electric Coop,A,Bundle,O,IA,Cooperative,170.00,1462.00,116.00
2007,19157,Tri-County Electric Coop,A,Bundle,O,MN,Cooperative,19220.00,176777.00,12414.00
2007,19158,Tri-County Electric Coop Assn,A,Bundle,O,MO,Cooperative,7154.00,77038.00,5959.00
2007,19159,"Tri-County Electric Coop, Inc",A,Bundle,O,TX,Cooperative,139629.00,1218674.00,70877.00
2007,19160,"Tri-County Electric Coop, Inc",A,Bundle,O,CO,Cooperative,8.00,65.00,6.00
2007,19160,"Tri-County Electric Coop, Inc",A,Bundle,O,KS,Cooperative,994.00,10718.00,1297.00
2007,19160,"Tri-County Electric Coop, Inc",A,Bundle,O,NM,Cooperative,2.00,15.00,4.00
2007,19160,"Tri-County Electric Coop, Inc",A,Bundle,O,OK,Cooperative,7581.00,50610.00,6473.00
2007,19160,"Tri-County Electric Coop, Inc",A,Bundle,O,TX,Cooperative,170.00,1838.00,166.00
2007,19161,"Tri-County Electric Coop, Inc",A,Bundle,O,FL,Cooperative,21459.00,175740.00,15957.00
2007,19162,Tri-County Elec Member Corp,A,Bundle,O,KY,Cooperative,24275.00,298156.00,19561.00
2007,19162,Tri-County Elec Member Corp,A,Bundle,O,TN,Cooperative,28935.00,354844.00,21175.00
2007,19164,Trigen-Cinergy Solutions - Baltimore,A,Bundle,O,MD,Unregulated,,,
2007,19173,Colorado Energy Nations Company LLLP,A,Bundle,O,CO,Unregulated,0.00,0.00,0.00
2007,19174,Tuolumne County Pub Power Agny,A,Bundle,O,CA,Political Subdivision,0.00,0.00,0.00
2007,19176,"Tricounty Rural Elec Coop, Inc",A,Bundle,O,OH,Cooperative,4578.00,54323.00,3562.00
2007,19189,Trico Electric Coop Inc,A,Bundle,O,AZ,Cooperative,50050.00,400284.00,36302.00
2007,19204,City of Trinidad,A,Bundle,O,CO,Municipal,2688.00,23822.00,3851.00
2007,19219,Diverse Power Incorporated,A,Bundle,O,AL,Cooperative,808.00,9091.00,562.00
2007,19219,Diverse Power Incorporated,A,Bundle,O,GA,Cooperative,35017.00,398498.00,23762.00
2007,19225,City of Troy,A,Bundle,O,AL,Municipal,7196.00,98747.00,6165.00
2007,19227,City of Troy,A,Bundle,O,IN,Municipal,228.00,2842.00,269.00
2007,19229,Truckee Donner P U D,A,Bundle,O,CA,Political Subdivision,10265.00,74010.00,11483.00
2007,19236,City of Troy,A,Bundle,O,MT,Municipal,598.00,10460.00,811.00
2007,19237,Truman Public Utilities Comm,A,Bundle,O,MN,Municipal,513.00,4478.00,517.00
2007,19246,City of Truth or Consequences,A,Bundle,O,NM,Municipal,2191.00,19193.00,3450.00
2007,19264,City of Tulia,A,Bundle,O,TX,Municipal,1725.00,15922.00,1805.00
2007,19266,Tullahoma Board-Public Utils,A,Bundle,O,TN,Municipal,9652.00,130867.00,8476.00
2007,19267,Tuntutuliak Comm Services Assn,A,Bundle,O,AK,Cooperative,200.00,384.00,89.00
2007,19273,Tupelo City of,A,Bundle,O,MS,Municipal,11864.00,163034.00,10772.00
2007,19274,Village of Tupper Lake,A,Bundle,O,NY,Municipal,2537.00,54682.00,2952.00
2007,19277,TDX North Slope Generating Co,A,Bundle,O,AK,Investor Owned,0.00,0.00,0.00
2007,19281,Turlock Irrigation District,A,Bundle,O,CA,Municipal,85044.00,691774.00,70981.00
2007,19293,Southeastern Electric Coop Inc,A,Bundle,O,SD,Cooperative,14790.00,204654.00,12409.00
2007,19307,City of Tuscumbia,A,Bundle,O,AL,Municipal,4354.00,53901.00,3661.00
2007,19308,City of Tuskegee,A,Bundle,O,AL,Municipal,7750.00,73294.00,6386.00
2007,19321,City of Two Harbors,A,Bundle,O,MN,Municipal,843.00,11259.00,1640.00
2007,19324,Two Rivers Water & Light,A,Bundle,O,WI,Municipal,3564.00,37112.00,5561.00
2007,19325,Umatilla Electric Coop Assn,A,Bundle,O,OR,Cooperative,10600.00,160679.00,10584.00
2007,19327,TXU Energy Retail Co LP,D,Bundle,O,TX,Retail Power Marketer,3654106.00,26589947.00,1845167.00
2007,,withheld,D,Bundle,O,TX,Retail Power Marketer,,,
2007,19329,TXU SESCO Energy Serv Co,D,Bundle,O,TX,Retail Power Marketer,54476.00,412267.00,29920.00
2007,19332,City of Tyler,A,Bundle,O,MN,Municipal,624.00,8804.00,586.00
2007,19333,City of Tyndall,A,Bundle,O,SD,Municipal,502.00,7623.00,534.00
2007,19344,City of Udall,A,Bundle,O,KS,Municipal,405.00,4623.00,331.00
2007,19390,"UGI Utilities, Inc",A,Bundle,O,PA,Investor Owned,68800.00,537836.00,54466.00
2007,19396,Tri-County Electric Coop,A,Bundle,O,MI,Cooperative,24147.00,212084.00,22302.00
2007,19397,City of Ukiah,A,Bundle,O,CA,Municipal,4987.00,37501.00,5802.00
2007,19430,City of Union City,A,Bundle,O,TN,Municipal,5397.00,74656.00,5238.00
2007,19431,City of Union,A,Bundle,O,SC,Municipal,6838.00,69448.00,5957.00
2007,19432,Village of Union City,A,Bundle,O,MI,Municipal,1063.00,9568.00,1254.00
2007,19435,Union Electric Membership Corp,A,Bundle,O,NC,Cooperative,100717.00,979036.00,60808.00
2007,19436,Union Electric Co,A,Bundle,O,MO,Investor Owned,980231.00,14257728.00,1027668.00
2007,19437,Western Iowa Power Coop,A,Bundle,O,IA,Cooperative,6886.00,81600.00,5043.00
2007,19443,United Rural Elec Member Corp,A,Bundle,O,IN,Cooperative,15123.00,172850.00,10952.00
2007,19445,"Southern Indiana R E C, Inc",A,Bundle,O,IN,Cooperative,11105.00,116841.00,8283.00
2007,19446,Union Light Heat & Power Co,A,Bundle,O,KY,Investor Owned,121368.00,1537078.00,118843.00
2007,19454,City of Unalaska,A,Bundle,O,AK,Municipal,1567.00,4171.00,679.00
2007,19461,Union Power Co,A,Bundle,O,WV,Investor Owned,792.00,12201.00,1053.00
2007,19474,City of Unionville,A,Bundle,O,MO,Municipal,1037.00,8020.00,1034.00
2007,19490,United Electric Coop Service Inc,A,Bundle,O,TX,Cooperative,106201.00,961145.00,61843.00
2007,19493,Union County Electric Coop Inc,A,Bundle,O,SD,Cooperative,1645.00,21578.00,1230.00
2007,19497,United Illuminating Co,A,Bundle,O,CT,Investor Owned,483846.00,2346342.00,291247.00
2007,19497,United Illuminating Co,C,Delivery,O,CT,Investor Owned,10601.00,123925.00,12269.00
2007,19498,United Light & Power Co,A,Bundle,O,WV,Investor Owned,451.00,6541.00,910.00
2007,19499,"United Power, Inc",A,Bundle,O,CO,Cooperative,60279.00,589604.00,54775.00
2007,19501,"Union Rural Electric Coop, Inc",A,Bundle,O,OH,Cooperative,11991.00,118676.00,7767.00
2007,19502,"United Electric Co-op, Inc",A,Bundle,O,ID,Cooperative,4959.00,88043.00,4058.00
2007,19539,University of Iowa,A,Bundle,O,IA,Unregulated,0.00,0.00,0.00
2007,19545,Black Hills Power Inc,A,Bundle,O,MT,Investor Owned,7.00,85.00,13.00
2007,19545,Black Hills Power Inc,A,Bundle,O,SD,Investor Owned,44621.00,497171.00,50789.00
2007,19545,Black Hills Power Inc,A,Bundle,O,WY,Investor Owned,1587.00,20892.00,2037.00
2007,19547,Hawaiian Electric Co Inc,A,Bundle,O,HI,Investor Owned,437992.00,2134535.00,260583.00
2007,19558,Homer Electric Assn Inc,A,Bundle,O,AK,Cooperative,25794.00,173197.00,23811.00
2007,19574,Upper Cumberland E M C,A,Bundle,O,TN,Cooperative,54800.00,632322.00,40600.00
2007,19578,Upper Peninsula Power Co,A,Bundle,O,MI,Investor Owned,41010.00,277968.00,46030.00
2007,19579,Upshur Rural Elec Coop Corp,A,Bundle,O,TX,Cooperative,47674.00,588293.00,37681.00
2007,19581,Upson Elec Member Corp,A,Bundle,O,GA,Cooperative,9931.00,110903.00,8420.00
2007,19603,Mission Valley Power,A,Bundle,O,MT,Federal,11239.00,209096.00,14044.00
2007,19604,USBIA-San Carlos Project,A,Bundle,O,AZ,Federal,17462.00,145239.00,12457.00
2007,19667,Utilities Dist-Western IN REMC,A,Bundle,O,IN,Cooperative,26070.00,261956.00,18183.00
2007,19677,City of Valentine,A,Bundle,O,NE,Municipal,1379.00,23305.00,1415.00
2007,19687,City of Valley City,A,Bundle,O,ND,Municipal,2337.00,45034.00,3142.00
2007,19688,Valley Electric Member Corp,A,Bundle,O,LA,Cooperative,37858.00,520496.00,37305.00
2007,19702,Van Buren Light & Power Dist,A,Bundle,O,ME,Municipal,856.00,7615.00,1210.00
2007,19716,City of Vanceburg,A,Bundle,O,KY,Municipal,2977.00,35734.00,2422.00
2007,19719,City of Yale,A,Bundle,O,OK,Municipal,635.00,6400.00,610.00
2007,19722,City of Vandalia,A,Bundle,O,MO,Municipal,1573.00,12461.00,1358.00
2007,19728,UNS Electric Inc,A,Bundle,O,AZ,Investor Owned,85760.00,854119.00,79044.00
2007,19771,Town of Veedersburg,A,Bundle,O,IN,Municipal,889.00,10791.00,1092.00
2007,19784,Vera Irrigation District #15,A,Bundle,O,WA,Political Subdivision,7367.00,135604.00,8687.00
2007,19785,Verdigris Valley Elec Coop Inc,A,Bundle,O,OK,Cooperative,34157.00,482509.00,28580.00
2007,19788,City of Vermillion,A,Bundle,O,SD,Municipal,2479.00,31308.00,3828.00
2007,19790,Verendrye Electric Coop Inc,A,Bundle,O,ND,Cooperative,10280.00,141014.00,9565.00
2007,19791,"Vermont Electric Coop, Inc",A,Bundle,O,VT,Cooperative,37613.00,227220.00,33833.00
2007,19794,Omya Inc,A,Bundle,O,VT,Investor Owned,523.00,6411.00,805.00
2007,19798,City of Vernon,A,Bundle,O,CA,Municipal,10.00,119.00,27.00
2007,19804,City of Vero Beach,A,Bundle,O,FL,Municipal,47348.00,364521.00,27957.00
2007,19805,Village of Versailles,A,Bundle,O,OH,Municipal,1510.00,18423.00,1541.00
2007,19806,"Victoria Electric Coop, Inc",A,Bundle,O,TX,Cooperative,23033.00,248830.00,17285.00
2007,19813,Vernon Electric Coop,A,Bundle,O,WI,Cooperative,14250.00,132881.00,10265.00
2007,19820,Victory Electric Coop Assn Inc,A,Bundle,O,KS,Cooperative,11555.00,108921.00,13852.00
2007,19828,Town of Vidalia,A,Bundle,O,LA,Municipal,3097.00,25287.00,2803.00
2007,19840,"Valley Electric Assn, Inc",A,Bundle,O,CA,Cooperative,16.00,128.00,14.00
2007,19840,"Valley Electric Assn, Inc",A,Bundle,O,NV,Cooperative,33066.00,289656.00,18333.00
2007,19843,Villisca City of,A,Bundle,O,IA,Municipal,544.00,8636.00,627.00
2007,19856,Vineland City of,A,Bundle,O,NJ,Municipal,32090.00,209786.00,21435.00
2007,19865,Vinton City of,A,Bundle,O,IA,Municipal,1566.00,18548.00,2204.00
2007,19866,Town of Vinton,A,Bundle,O,LA,Municipal,1682.00,16825.00,1296.00
2007,19867,Village of Viola,A,Bundle,O,WI,Municipal,230.00,2712.00,337.00
2007,19876,Virginia Electric & Power Co,A,Bundle,O,NC,Investor Owned,146307.00,1578818.00,99867.00
2007,19876,Virginia Electric & Power Co,A,Bundle,O,VA,Investor Owned,2496677.00,28873227.00,2002884.00
2007,19876,Virginia Electric & Power Co,C,Delivery,O,VA,Investor Owned,430.00,16968.00,1276.00
2007,19879,Virgin Islands Wtr&Pwr Auth,A,Bundle,O,VI,State,80398.00,274367.00,43579.00
2007,19882,Virginia Tech Electric Service,A,Bundle,O,VA,State,4564.00,57295.00,5125.00
2007,19883,City of Virginia,A,Bundle,O,MN,Municipal,3040.00,35836.00,4291.00
2007,19887,Wabash County Rural E M C,A,Bundle,O,IN,Cooperative,7723.00,79758.00,4299.00
2007,19896,City of Volga,A,Bundle,O,SD,Municipal,739.00,8704.00,807.00
2007,19898,Volunteer Electric Coop,A,Bundle,O,TN,Cooperative,115248.00,1385057.00,90919.00
2007,19947,City of Wadena,A,Bundle,O,MN,Municipal,1660.00,22877.00,2055.00
2007,19951,City of Wadsworth,A,Bundle,O,OH,Municipal,9294.00,102190.00,10463.00
2007,19952,City of Waelder,A,Bundle,O,TX,Municipal,483.00,4384.00,425.00
2007,19968,Wahoo City of,A,Bundle,O,NE,Municipal,1246.00,21065.00,1787.00
2007,19974,Town of Wake Forest,A,Bundle,O,NC,Municipal,7292.00,63802.00,5119.00
2007,19975,City of Wakefield,A,Bundle,O,MI,Municipal,480.00,6000.00,1020.00
2007,19978,Town of Wakefield,A,Bundle,O,VA,Municipal,833.00,10839.00,438.00
2007,19979,Town of Wakefield,A,Bundle,O,MA,Municipal,12275.00,79441.00,10170.00
2007,19980,City of Wakefield,A,Bundle,O,NE,Municipal,407.00,5237.00,550.00
2007,19981,Wake Electric Membership Corp,A,Bundle,O,NC,Cooperative,52951.00,466556.00,30416.00
2007,20021,Town of Walkerton,A,Bundle,O,IN,Municipal,825.00,10319.00,1140.00
2007,20025,City of Wall Lake,A,Bundle,O,IA,Municipal,575.00,8000.00,424.00
2007,20038,Wallingford Town of,A,Bundle,O,CT,Municipal,25709.00,220159.00,20943.00
2007,20061,Walters Public Works Authority,A,Bundle,O,OK,Municipal,1300.00,12992.00,1204.00
2007,20063,Village of Walthill,A,Bundle,O,NE,Municipal,217.00,2913.00,255.00
2007,20065,Walton Electric Member Corp,A,Bundle,O,GA,Cooperative,143953.00,1733625.00,107457.00
2007,20069,City of Wamego,A,Bundle,O,KS,Municipal,1700.00,18079.00,1839.00
2007,20070,Borough of Wampum,A,Bundle,O,PA,Municipal,266.00,2890.00,380.00
2007,20071,Town of Walstonburg,A,Bundle,O,NC,Municipal,136.00,1214.00,96.00
2007,20077,City of Wapakoneta,A,Bundle,O,OH,Municipal,4325.00,50710.00,4683.00
2007,20078,War Light & Power Co,A,Bundle,O,WV,Investor Owned,416.00,5699.00,712.00
2007,20110,City of Warren,A,Bundle,O,MN,Municipal,647.00,6338.00,694.00
2007,20111,Warren County Rural E M C,A,Bundle,O,IN,Cooperative,5016.00,49549.00,3708.00
2007,20122,Town of Warren,A,Bundle,O,IN,Municipal,578.00,8311.00,710.00
2007,20130,Warren Rural Elec Coop Corp,A,Bundle,O,KY,Cooperative,66273.00,825547.00,48536.00
2007,20134,City of Warroad,A,Bundle,O,MN,Municipal,638.00,8697.00,749.00
2007,20135,City of Washington,A,Bundle,O,UT,Municipal,3508.00,52215.00,5415.00
2007,20136,City of Waseca,A,Bundle,O,MN,Municipal,3062.00,27590.00,3657.00
2007,20138,"Wasco Electric Coop, Inc",A,Bundle,O,OR,Cooperative,4058.00,49393.00,3711.00
2007,20139,Washington City of,A,Bundle,O,IN,Municipal,5342.00,75173.00,6289.00
2007,20140,City of Washington,A,Bundle,O,GA,Municipal,2273.00,22314.00,2008.00
2007,20141,Washington City of,A,Bundle,O,KS,Municipal,440.00,4582.00,578.00
2007,20142,City of Washington,A,Bundle,O,NC,Municipal,16991.00,135356.00,10865.00
2007,20146,Washington Elec Member Corp,A,Bundle,O,GA,Cooperative,20308.00,190429.00,14589.00
2007,20150,"Washington Electric Coop, Inc",A,Bundle,O,OH,Cooperative,9748.00,88582.00,8893.00
2007,20151,Washington Electric Coop Inc,A,Bundle,O,VT,Cooperative,9919.00,62491.00,10095.00
2007,20153,"Washington Island El Coop, Inc",A,Bundle,O,WI,Cooperative,973.00,6299.00,896.00
2007,20163,Wagoner Public Works Authority,A,Bundle,O,OK,Municipal,3418.00,38046.00,3460.00
2007,20169,Avista Corp,A,Bundle,O,ID,Investor Owned,82203.00,1189723.00,101671.00
2007,20169,Avista Corp,A,Bundle,O,MT,Investor Owned,7.00,150.00,10.00
2007,20169,Avista Corp,A,Bundle,O,WA,Investor Owned,169147.00,2480153.00,205056.00
2007,20176,City of Water Valley,A,Bundle,O,MS,Municipal,1839.00,22222.00,1563.00
2007,20180,Waterloo City of,A,Bundle,O,IL,Municipal,3951.00,42703.00,3863.00
2007,20182,Waterloo Light & Water Comm,A,Bundle,O,WI,Municipal,1160.00,13458.00,1505.00
2007,20187,Watertown Municipal Utilities,A,Bundle,O,SD,Municipal,6348.00,114462.00,11085.00
2007,20189,City of Waterville,A,Bundle,O,KS,Municipal,261.00,2574.00,397.00
2007,20192,City of Wathena,A,Bundle,O,KS,Municipal,699.00,6481.00,567.00
2007,20193,Village of Watkins Glen,A,Bundle,O,NY,Municipal,539.00,9832.00,979.00
2007,20196,City of Watonga,A,Bundle,O,OK,Municipal,1514.00,13418.00,1343.00
2007,20206,Watsontown Borough of,A,Bundle,O,PA,Municipal,1091.00,7416.00,939.00
2007,20209,City of Wauchula,A,Bundle,O,FL,Municipal,3447.00,27591.00,2093.00
2007,20211,Village of Waunakee,A,Bundle,O,WI,Municipal,3881.00,42804.00,4369.00
2007,20212,Village of Wauneta,A,Bundle,O,NE,Municipal,315.00,4397.00,319.00
2007,20213,Waupun Utilities,A,Bundle,O,WI,Municipal,2856.00,31709.00,3707.00
2007,20214,Waverly Municipal Elec Utility,A,Bundle,O,IA,Municipal,3770.00,36761.00,3916.00
2007,20216,Whitewater Valley Rural EMC,A,Bundle,O,IN,Cooperative,16067.00,169038.00,11528.00
2007,20219,City of Wayne,A,Bundle,O,NE,Municipal,1428.00,18019.00,1954.00
2007,20222,Wayne-White Counties Elec Coop,A,Bundle,O,IL,Cooperative,16590.00,150233.00,12338.00
2007,20223,Village of Waynesfield,A,Bundle,O,OH,Municipal,383.00,4511.00,431.00
2007,20224,City of Waynesville,A,Bundle,O,MO,Municipal,1637.00,22314.00,1636.00
2007,20225,Town of Waynesville,A,Bundle,O,NC,Municipal,2196.00,24574.00,2323.00
2007,20226,City of Waynetown,A,Bundle,O,IN,Municipal,399.00,4456.00,471.00
2007,20227,City of Waynoka,A,Bundle,O,OK,Municipal,673.00,5180.00,540.00
2007,20228,Weakley County Mun Elec Sys,A,Bundle,O,TN,Municipal,21239.00,285170.00,16517.00
2007,20230,Weatherford Mun Utility System,A,Bundle,O,TX,Municipal,16530.00,150759.00,10920.00
2007,20232,Borough of Weatherly,A,Bundle,O,PA,Municipal,1089.00,8781.00,1235.00
2007,20259,City of Webster City,A,Bundle,O,IA,Municipal,3183.00,33592.00,3927.00
2007,20297,City of Weiser,A,Bundle,O,ID,Municipal,1429.00,26000.00,2444.00
2007,20310,Wellesley Town of,A,Bundle,O,MA,Municipal,11871.00,105132.00,8839.00
2007,20310,Wellesley Town of,C,Delivery,O,MA,Municipal,0.00,0.00,0.00
2007,20313,Village of Wellington,A,Bundle,O,OH,Municipal,1988.00,20780.00,2317.00
2007,20315,City of Wellington,A,Bundle,O,KS,Municipal,4420.00,37385.00,3887.00
2007,20318,Webster Electric Coop,A,Bundle,O,MO,Cooperative,17194.00,242201.00,16962.00
2007,20326,West Boylston Town of,A,Bundle,O,MA,Municipal,3164.00,25393.00,2845.00
2007,20331,City of Weimar,A,Bundle,O,TX,Municipal,1274.00,11279.00,958.00
2007,20332,Wells Rural Electric Co,A,Bundle,O,NV,Cooperative,4518.00,51137.00,4159.00
2007,20332,Wells Rural Electric Co,A,Bundle,O,UT,Cooperative,492.00,5392.00,505.00
2007,20334,Wellsborough Electric Co,A,Bundle,O,PA,Investor Owned,3782.00,42667.00,4878.00
2007,20337,Village of Wellsville,A,Bundle,O,NY,Municipal,901.00,20987.00,2202.00
2007,20343,Town of Welsh,A,Bundle,O,LA,Municipal,1420.00,24690.00,1542.00
2007,20359,City of Wessington Springs,A,Bundle,O,SD,Municipal,532.00,6922.00,635.00
2007,20363,West Central Electric Coop Inc,A,Bundle,O,MO,Cooperative,17882.00,239637.00,13806.00
2007,20364,City of West Bend,A,Bundle,O,IA,Municipal,552.00,6515.00,502.00
2007,20368,West Central Electric Coop Inc,A,Bundle,O,SD,Cooperative,5542.00,62506.00,5587.00
2007,20371,"West Florida El Coop Assn, Inc",A,Bundle,O,FL,Cooperative,39238.00,337968.00,24857.00
2007,20377,West Kentucky Rural E C C,A,Bundle,O,KY,Cooperative,44630.00,495138.00,30694.00
2007,20379,Town of Westfield,A,Bundle,O,IA,Municipal,59.00,618.00,78.00
2007,20380,City of West Liberty,A,Bundle,O,IA,Municipal,981.00,12543.00,1351.00
2007,20382,City of West Memphis,A,Bundle,O,AR,Municipal,11483.00,139186.00,10794.00
2007,20385,West Oregon Electric Coop Inc,A,Bundle,O,OR,Cooperative,5853.00,54716.00,3993.00
2007,20387,West Penn Power Co,A,Bundle,O,PA,Investor Owned,547374.00,7301824.00,616184.00
2007,20392,City of West Plains,A,Bundle,O,MO,Municipal,4861.00,70116.00,4848.00
2007,20393,City of West Point,A,Bundle,O,GA,Municipal,1746.00,19967.00,1242.00
2007,20394,City of West Point,A,Bundle,O,MS,Municipal,3274.00,39474.00,3270.00
2007,20395,West Plains Electric Coop Inc,A,Bundle,O,ND,Cooperative,3882.00,67915.00,4566.00
2007,20396,West Point Utility System,A,Bundle,O,IA,Municipal,684.00,6843.00,597.00
2007,20397,City of West Point,A,Bundle,O,NE,Municipal,905.00,15503.00,1472.00
2007,20401,West River Electric Assn Inc,A,Bundle,O,SD,Cooperative,12440.00,142695.00,11792.00
2007,20413,Mountrail-Williams Elec Coop,A,Bundle,O,ND,Cooperative,5754.00,77815.00,6002.00
2007,20422,Whetstone Valley Elec Coop Inc,A,Bundle,O,SD,Cooperative,3509.00,51358.00,2421.00
2007,20430,City of Westbrook,A,Bundle,O,MN,Municipal,356.00,4344.00,356.00
2007,20434,City of Westby,A,Bundle,O,WI,Municipal,767.00,8595.00,971.00
2007,20455,Western Massachusetts Elec Co,A,Bundle,O,MA,Investor Owned,238311.00,1405099.00,180795.00
2007,20455,Western Massachusetts Elec Co,C,Delivery,O,MA,Investor Owned,8216.00,134095.00,8107.00
2007,20456,Twin Valleys Public Power Dist,A,Bundle,O,NE,Political Subdivision,3169.00,36530.00,4157.00
2007,20466,City of Whalan,A,Bundle,O,MN,Municipal,11.00,99.00,37.00
2007,20471,Village of Wharton,A,Bundle,O,OH,Municipal,127.00,1661.00,159.00
2007,20472,"Wharton County Elec Coop, Inc",A,Bundle,O,TX,Cooperative,7082.00,64912.00,4855.00
2007,20476,Western Coop Electric Assn Inc,A,Bundle,O,KS,Cooperative,5242.00,50795.00,6351.00
2007,20477,City of Westerville,A,Bundle,O,OH,Municipal,14370.00,188640.00,13960.00
2007,20480,Village of Westfield,A,Bundle,O,NY,Municipal,1734.00,35830.00,2514.00
2007,20481,City of Westfield,A,Bundle,O,MA,Municipal,16502.00,129171.00,15437.00
2007,20490,City of Westminster,A,Bundle,O,SC,Municipal,1527.00,13463.00,1323.00
2007,20502,City of Wetumka,A,Bundle,O,OK,Municipal,596.00,4229.00,538.00
2007,20506,"Wheatland Rural Elec Assn, Inc",A,Bundle,O,WY,Cooperative,2850.00,25403.00,2180.00
2007,20509,Wheat Belt Public Power Dist,A,Bundle,O,NE,Political Subdivision,3606.00,35184.00,3452.00
2007,20510,"Wheatland Electric Coop, Inc",A,Bundle,O,CO,Cooperative,21.00,185.00,32.00
2007,20510,"Wheatland Electric Coop, Inc",A,Bundle,O,KS,Cooperative,19075.00,176513.00,23909.00
2007,20512,Town of Wheatland,A,Bundle,O,WY,Municipal,1014.00,15090.00,1743.00
2007,20521,Wheeling Power Co,A,Bundle,O,WV,Investor Owned,28401.00,449590.00,35561.00
2007,20534,City of Whigham,A,Bundle,O,GA,Municipal,344.00,3260.00,240.00
2007,20535,City of White Mountain,A,Bundle,O,AK,Municipal,163.00,272.00,64.00
2007,20574,White River Valley El Coop Inc,A,Bundle,O,MO,Cooperative,42669.00,464601.00,35504.00
2007,20576,"White River Electric Assn, Inc",A,Bundle,O,CO,Cooperative,2090.00,20498.00,2394.00
2007,20583,Whitehall Electric Utility,A,Bundle,O,WI,Municipal,663.00,6892.00,746.00
2007,20588,City of Whitesboro,A,Bundle,O,TX,Municipal,2380.00,18974.00,1647.00
2007,20603,Northeastern Rural E M C,A,Bundle,O,IN,Cooperative,30783.00,337918.00,23682.00
2007,20604,City of Whittemore,A,Bundle,O,IA,Municipal,200.00,2432.00,251.00
2007,20618,Town of Wickenburg,A,Bundle,O,AZ,Municipal,1012.00,10840.00,1033.00
2007,20632,City of Wilber,A,Bundle,O,NE,Municipal,584.00,9303.00,815.00
2007,20639,"Wild Rice Electric Coop, Inc",A,Bundle,O,MN,Cooperative,15226.00,209155.00,12842.00
2007,20641,Village of Wilcox,A,Bundle,O,NE,Municipal,155.00,2165.00,188.00
2007,20659,Washington Gas Energy Services,B,Energy,O,DC,Retail Power Marketer,1019.00,10717.00,826.00
2007,20659,Washington Gas Energy Services,B,Energy,O,DE,Retail Power Marketer,4660.00,42679.00,3939.00
2007,20659,Washington Gas Energy Services,B,Energy,O,MD,Retail Power Marketer,58667.00,563978.00,37611.00
2007,20659,Washington Gas Energy Services,B,Energy,O,VA,Retail Power Marketer,0.00,0.00,0.00
2007,20729,Town of Williamsport,A,Bundle,O,MD,Municipal,971.00,9621.00,871.00
2007,20730,City of Williamsport,A,Bundle,O,IN,Municipal,695.00,10534.00,876.00
2007,20731,Williamstown Utility Comm,A,Bundle,O,KY,Municipal,1242.00,19020.00,1172.00
2007,20735,City of Williston,A,Bundle,O,FL,Municipal,1656.00,12443.00,1097.00
2007,20737,Willmar Municipal Utils Comm,A,Bundle,O,MN,Municipal,5784.00,69551.00,7860.00
2007,20739,City of Willow Springs,A,Bundle,O,MO,Municipal,764.00,9526.00,877.00
2007,20785,City of Wilson,A,Bundle,O,NC,Municipal,49396.00,396491.00,29133.00
2007,20789,City of Wilton,A,Bundle,O,IA,Municipal,1112.00,11939.00,1262.00
